,stop_lat,stop_lon,members,stop_id
17663,-34.652975,-58.712062,[np.float64(6539111347.0)],6539111347.0
17664,-34.64486,-58.45648,[np.float64(205281.0)],205281.0
17665,-34.644075,-58.568323,[np.float64(6427116704.0)],6427116704.0
17666,-34.642777,-58.571673,[np.float64(6427133053.0)],6427133053.0
17667,-34.64234,-58.482973,[np.float64(203838.0)],203838.0
17668,-34.64178,-58.592557,[np.float64(6568104209.0)],6568104209.0
17669,-34.58018,-58.747405,[np.float64(6560133159.0)],6560133159.0
17670,-34.577103,-58.44866,[np.float64(2033027.0)],2033027.0
17671,-34.576815,-58.385353,[np.float64(2032510.0)],2032510.0
17672,-34.57599,-60.94557,[np.float64(6413122.0)],6413122.0
17673,-34.575605,-58.41356,[np.float64(202832.0)],202832.0
17674,-34.57463,-60.93743,[np.float64(641322.0)],641322.0
17675,-34.616395,-58.54814,[np.float64(6840122289.0)],6840122289.0
17676,-34.614965,-58.452575,[np.float64(202366.0)],202366.0
17677,-34.614552,-58.560913,[np.float64(6840122039.0)],6840122039.0
17678,-34.62177,-58.389995,[np.float64(20329.0)],20329.0
17679,-34.6203,-58.405248,[np.float64(203938.0)],203938.0
17680,-34.470115,-58.918172,[np.float64(6638125986.0)],6638125986.0
17681,-34.469602,-58.680022,[np.float64(6805115791.0)],6805115791.0
17682,-34.465778,-58.53493,[np.float64(6756113052.0)],6756113052.0
17683,-34.463043,-58.52925,[np.float64(6756117076.0)],6756117076.0
17684,-34.459263,-58.717987,[np.float64(6515116540.0)],6515116540.0
17685,-34.455312,-58.896157,[np.float64(6638129884.0)],6638129884.0
17686,-34.454375,-58.909702,[np.float64(6638111153.0)],6638111153.0
17687,-34.50663,-58.825215,[np.float64(6638131138.0)],6638131138.0
17688,-34.504487,-58.571172,[np.float64(6756117441.0)],6756117441.0
17689,-34.501353,-58.642582,[np.float64(6805114375.0)],6805114375.0
17690,-34.5001,-58.514598,[np.float64(6756119827.0)],6756119827.0
17691,-34.494608,-58.615397,[np.float64(6805104806.0)],6805104806.0
17692,-34.609698,-58.398773,[np.float64(202726.0)],202726.0
17693,-34.606275,-58.376745,[np.float64(2033295.0)],2033295.0
17694,-34.605978,-58.396452,[np.float64(207764.0)],207764.0
17695,-34.60257,-58.555313,[np.float64(6840110483.0)],6840110483.0
17696,-34.56579,-58.49336,[np.float64(206837.0)],206837.0
17697,-34.564302,-58.463253,[np.float64(2032477.0)],2032477.0
17698,-34.564027,-58.438082,[np.float64(2032968.0)],2032968.0
17699,-34.563953,-58.598915,[np.float64(6840130006.0)],6840130006.0
17700,-34.48627,-58.695717,[np.float64(6515101484.0)],6515101484.0
17701,-34.480582,-58.660405,[np.float64(6805134938.0)],6805134938.0
17702,-34.476487,-58.65686,[np.float64(6805112707.0)],6805112707.0
17703,-34.476055,-58.662677,[np.float64(6805113810.0)],6805113810.0
17704,-34.471417,-58.577195,[np.float64(6749106844.0)],6749106844.0
17705,-34.45007,-58.870653,[np.float64(6638111012.0)],6638111012.0
17706,-34.443583,-58.678242,[np.float64(6805106784.0)],6805106784.0
17707,-34.599882,-58.517075,[np.float64(201019.0)],201019.0
17708,-34.599687,-58.393557,[np.float64(202592.0)],202592.0
17709,-34.598948,-58.445607,[np.float64(201405.0)],201405.0
17710,-34.59872,-60.94423,[np.float64(641382.0)],641382.0
17711,-34.685657,-58.733302,[np.float64(6539132148.0)],6539132148.0
17712,-34.63975,-58.691505,[np.float64(6410132505.0)],6410132505.0
17713,-34.582432,-58.471457,[np.float64(202693.0)],202693.0
17714,-34.58072,-58.374783,[np.float64(2032511.0)],2032511.0
17715,-34.580483,-58.446325,[np.float64(2031559.0)],2031559.0
17716,-34.580328,-58.648852,[np.float64(6408125520.0)],6408125520.0
17717,-34.5795,-58.450353,[np.float64(204372.0)],204372.0
17718,-34.579345,-58.499428,[np.float64(2031722.0)],2031722.0
17719,-34.579075,-58.541088,[np.float64(6371107778.0)],6371107778.0
17720,-34.576662,-58.53913,[np.float64(6371110416.0)],6371110416.0
17721,-34.576107,-58.46535,[np.float64(202818.0)],202818.0
17722,-34.575293,-58.722337,[np.float64(6760132795.0)],6760132795.0
17723,-34.619795,-58.416745,[np.float64(206222.0)],206222.0
17724,-34.613868,-58.591215,[np.float64(6568111502.0)],6568111502.0
17725,-34.611397,-58.699667,[np.float64(6410126482.0)],6410126482.0
17726,-34.525238,-58.506948,[np.float64(6861117791.0)],6861117791.0
17727,-34.522485,-58.547177,[np.float64(6756109482.0)],6756109482.0
17728,-34.52183,-58.563572,[np.float64(6371127050.0)],6371127050.0
17729,-34.742935,-58.294478,[np.float64(6658123779.0)],6658123779.0
17730,-34.737937,-58.412825,[np.float64(6490126606.0)],6490126606.0
17731,-34.736828,-58.700567,[np.float64(6539127094.0)],6539127094.0
17732,-34.632287,-58.424885,[np.float64(204006.0)],204006.0
17733,-34.63169,-58.750755,[np.float64(6560101018.0)],6560101018.0
17734,-34.6316,-58.496683,[np.float64(2031315.0)],2031315.0
17735,-34.631395,-58.641165,[np.float64(6408117427.0)],6408117427.0
17736,-34.627982,-58.534527,[np.float64(6840102543.0)],6840102543.0
17737,-34.415425,-58.601647,[np.float64(6805101331.0)],6805101331.0
17738,-34.406642,-58.77041,[np.float64(6252123045.0)],6252123045.0
17739,-34.63704,-58.43845,[np.float64(205340.0)],205340.0
17740,-34.635182,-58.557768,[np.float64(6427115721.0)],6427115721.0
17741,-34.633907,-58.4161,[np.float64(2031461.0)],2031461.0
17742,-34.528738,-58.54574,[np.float64(6861132349.0)],6861132349.0
17743,-34.660472,-58.371148,[np.float64(635122991.0)],635122991.0
17744,-34.65794,-58.70969,[np.float64(6539109293.0)],6539109293.0
17745,-34.657003,-58.533593,[np.float64(6427127341.0)],6427127341.0
17746,-34.654532,-58.536797,[np.float64(6427130146.0)],6427130146.0
17747,-34.653922,-58.483762,[np.float64(203675.0)],203675.0
17748,-34.653335,-58.384727,[np.float64(2032504.0)],2032504.0
17749,-34.653225,-58.568813,[np.float64(6427108944.0)],6427108944.0
17750,-34.643225,-58.496797,[np.float64(201872.0)],201872.0
17751,-34.640978,-58.650913,[np.float64(6568127466.0)],6568127466.0
17752,-34.583515,-58.53867,[np.float64(6371121261.0)],6371121261.0
17753,-34.582093,-58.521497,[np.float64(6371104234.0)],6371104234.0
17754,-34.593165,-58.37856,[np.float64(20650.0)],20650.0
17755,-34.68521,-58.475107,[np.float64(2032902.0)],2032902.0
17756,-34.683005,-58.619012,[np.float64(6568102643.0)],6568102643.0
17757,-34.681805,-58.621247,[np.float64(6568131921.0)],6568131921.0
17758,-34.680677,-58.4792,[np.float64(204830.0)],204830.0
17759,-34.680577,-58.682347,[np.float64(6539109439.0)],6539109439.0
17760,-34.692832,-58.574888,[np.float64(6427108006.0)],6427108006.0
17761,-34.691908,-58.389418,[np.float64(6434113528.0)],6434113528.0
17762,-34.689713,-58.3061,[np.float64(635120451.0)],635120451.0
17763,-34.687868,-58.53169,[np.float64(6427120941.0)],6427120941.0
17764,-34.743897,-58.479475,[np.float64(6490126995.0)],6490126995.0
17765,-34.743577,-58.594575,[np.float64(6427120107.0)],6427120107.0
17766,-34.625432,-58.563285,[np.float64(6840129441.0)],6840129441.0
17767,-34.466997,-58.724627,[np.float64(6515121432.0)],6515121432.0
17768,-34.466412,-58.513372,[np.float64(6756101815.0)],6756101815.0
17769,-34.463885,-58.537995,[np.float64(6756114606.0)],6756114606.0
17770,-34.461477,-58.808223,[np.float64(6638123431.0)],6638123431.0
17771,-34.457727,-59.657742,[np.float64(6728118240.0)],6728118240.0
17772,-34.506362,-58.558415,[np.float64(6756131567.0)],6756131567.0
17773,-34.497983,-58.540565,[np.float64(6756109760.0)],6756109760.0
17774,-34.49397,-58.501152,[np.float64(6756133785.0)],6756133785.0
17775,-34.493612,-58.57296,[np.float64(6756128992.0)],6756128992.0
17776,-34.491593,-58.520922,[np.float64(6756121652.0)],6756121652.0
17777,-34.489553,-58.557173,[np.float64(6756127364.0)],6756127364.0
17778,-34.609412,-58.400492,[np.float64(203083.0)],203083.0
17779,-34.608807,-58.625392,[np.float64(6408126994.0)],6408126994.0
17780,-34.607357,-58.525013,[np.float64(201237.0)],201237.0
17781,-34.607255,-58.425587,[np.float64(202221.0)],202221.0
17782,-34.60591,-60.96732,[np.float64(641352.0)],641352.0
17783,-34.897612,-57.949565,[np.float64(6441121331.0)],6441121331.0
17784,-34.889845,-57.965095,[np.float64(6441111756.0)],6441111756.0
17785,-34.887617,-58.38089,[np.float64(628128701.0)],628128701.0
17786,-34.879635,-58.046575,[np.float64(6441122500.0)],6441122500.0
17787,-34.878805,-57.998247,[np.float64(6441133829.0)],6441133829.0
17788,-34.678038,-58.346055,[np.float64(635113628.0)],635113628.0
17789,-34.67788,-58.665423,[np.float64(6410106045.0)],6410106045.0
17790,-34.677825,-58.556595,[np.float64(6427127532.0)],6427127532.0
17791,-34.677632,-58.699025,[np.float64(6539130768.0)],6539130768.0
17792,-34.67702,-58.471357,[np.float64(205074.0)],205074.0
17793,-34.676622,-58.493182,[np.float64(204790.0)],204790.0
17794,-34.67607,-58.623845,[np.float64(6568127942.0)],6568127942.0
17795,-34.676057,-58.577438,[np.float64(6427127036.0)],6427127036.0
17796,-34.67167,-58.469137,[np.float64(204821.0)],204821.0
17797,-34.83029,-58.654982,[np.float64(6427124186.0)],6427124186.0
17798,-34.82867,-58.396587,[np.float64(628128674.0)],628128674.0
17799,-34.824755,-58.232862,[np.float64(6274122138.0)],6274122138.0
17800,-34.616115,-58.562655,[np.float64(6840120880.0)],6840120880.0
17801,-34.614707,-58.575065,[np.float64(6840130662.0)],6840130662.0
17802,-34.61129,-58.48692,[np.float64(206381.0)],206381.0
17803,-34.524265,-58.532793,[np.float64(6861115298.0)],6861115298.0
17804,-34.514842,-58.507445,[np.float64(6861134594.0)],6861134594.0
17805,-34.510697,-58.552925,[np.float64(6756131122.0)],6756131122.0
17806,-34.5081,-58.509302,[np.float64(6861100853.0)],6861100853.0
17807,-34.55896,-58.427205,[np.float64(2032083.0)],2032083.0
17808,-34.555702,-58.60337,[np.float64(6371123520.0)],6371123520.0
17809,-34.554757,-58.454072,[np.float64(204700.0)],204700.0
17810,-34.55446,-58.435547,[np.float64(204706.0)],204706.0
17811,-34.553918,-58.697615,[np.float64(6760104462.0)],6760104462.0
17812,-34.553092,-58.491288,[np.float64(206438.0)],206438.0
17813,-34.552295,-58.571067,[np.float64(6371134009.0)],6371134009.0
17814,-34.59247,-58.628267,[np.float64(6408110371.0)],6408110371.0
17815,-34.591935,-58.392047,[np.float64(203406.0)],203406.0
17816,-34.580997,-58.501685,[np.float64(202259.0)],202259.0
17817,-34.580195,-58.538265,[np.float64(6371127362.0)],6371127362.0
17818,-34.57836,-58.418222,[np.float64(207772.0)],207772.0
17819,-34.575998,-58.647745,[np.float64(6408122659.0)],6408122659.0
17820,-34.57583,-58.487982,[np.float64(206707.0)],206707.0
17821,-34.5753,-58.54697,[np.float64(6371123085.0)],6371123085.0
17822,-34.618055,-58.426142,[np.float64(203835.0)],203835.0
17823,-34.61785,-58.515928,[np.float64(201050.0)],201050.0
17824,-34.616008,-58.484818,[np.float64(201524.0)],201524.0
17825,-34.615342,-58.634002,[np.float64(6408116520.0)],6408116520.0
17826,-34.614903,-58.426188,[np.float64(203801.0)],203801.0
17827,-34.612215,-58.629698,[np.float64(6408116952.0)],6408116952.0
17828,-34.611752,-58.532592,[np.float64(6840131085.0)],6840131085.0
17829,-34.610602,-58.47449,[np.float64(201513.0)],201513.0
17830,-34.523405,-58.563202,[np.float64(6371107135.0)],6371107135.0
17831,-34.519202,-58.56396,[np.float64(6756129911.0)],6756129911.0
17832,-34.515257,-58.47644,[np.float64(6861133243.0)],6861133243.0
17833,-34.513352,-58.489742,[np.float64(6861112453.0)],6861112453.0
17834,-34.512047,-58.796962,[np.float64(6412107506.0)],6412107506.0
17835,-34.51711,-58.497735,[np.float64(6861117766.0)],6861117766.0
17836,-34.514057,-58.56868,[np.float64(6756134185.0)],6756134185.0
17837,-34.507925,-58.481377,[np.float64(6861134902.0)],6861134902.0
17838,-34.560262,-58.563295,[np.float64(6371120475.0)],6371120475.0
17839,-34.559488,-58.51799,[np.float64(6861125713.0)],6861125713.0
17840,-34.55907,-59.112643,[np.float64(6497120694.0)],6497120694.0
17841,-34.556167,-58.480662,[np.float64(206430.0)],206430.0
17842,-34.555492,-58.490895,[np.float64(20652.0)],20652.0
17843,-34.592087,-58.533612,[np.float64(6371132891.0)],6371132891.0
17844,-34.589398,-58.488988,[np.float64(2031343.0)],2031343.0
17845,-34.588283,-58.368992,[np.float64(204269.0)],204269.0
17846,-34.586732,-58.395767,[np.float64(204568.0)],204568.0
17847,-34.62699,-58.479112,[np.float64(202061.0)],202061.0
17848,-34.625475,-58.594005,[np.float64(6568104873.0)],6568104873.0
17849,-34.624507,-58.537515,[np.float64(6840127831.0)],6840127831.0
17850,-34.621915,-58.41271,[np.float64(2031777.0)],2031777.0
17851,-34.514933,-58.567685,[np.float64(6756117242.0)],6756117242.0
17852,-34.512395,-58.57043,[np.float64(6756112464.0)],6756112464.0
17853,-34.512233,-58.50796,[np.float64(6861131837.0)],6861131837.0
17854,-34.510477,-58.51288,[np.float64(6861124910.0)],6861124910.0
17855,-34.507832,-58.519852,[np.float64(6756118691.0)],6756118691.0
17856,-34.559037,-58.473885,[np.float64(204997.0)],204997.0
17857,-34.558182,-58.457375,[np.float64(205168.0)],205168.0
17858,-34.554032,-58.52825,[np.float64(6371105225.0)],6371105225.0
17859,-34.589293,-58.473158,[np.float64(202275.0)],202275.0
17860,-34.587162,-58.396683,[np.float64(204569.0)],204569.0
17861,-34.58712,-58.437983,[np.float64(205920.0)],205920.0
17862,-34.626798,-58.528767,[np.float64(20990.0)],20990.0
17863,-34.626095,-58.43787,[np.float64(201826.0)],201826.0
17864,-34.623078,-58.479142,[np.float64(201463.0)],201463.0
17865,-34.623063,-58.443568,[np.float64(2031442.0)],2031442.0
17866,-34.622932,-58.44069,[np.float64(201434.0)],201434.0
17867,-34.927102,-58.016448,[np.float64(6441124137.0)],6441124137.0
17868,-34.925883,-57.921005,[np.float64(6441105087.0)],6441105087.0
17869,-34.905352,-58.044853,[np.float64(6441120698.0)],6441120698.0
17870,-34.676362,-58.606783,[np.float64(6427121969.0)],6427121969.0
17871,-34.831277,-58.39787,[np.float64(628113155.0)],628113155.0
17872,-34.827438,-58.391632,[np.float64(628109133.0)],628109133.0
17873,-34.583622,-58.401672,[np.float64(203208.0)],203208.0
17874,-34.583502,-58.45548,[np.float64(207380.0)],207380.0
17875,-34.582672,-58.529927,[np.float64(6371100682.0)],6371100682.0
17876,-34.577195,-58.545,[np.float64(6371115807.0)],6371115807.0
17877,-34.618698,-58.397488,[np.float64(203946.0)],203946.0
17878,-34.61647,-58.408112,[np.float64(203497.0)],203497.0
17879,-34.615493,-58.413965,[np.float64(203813.0)],203813.0
17880,-34.524382,-58.534503,[np.float64(6861133570.0)],6861133570.0
17881,-34.51509,-58.752145,[np.float64(6412103989.0)],6412103989.0
17882,-34.569215,-58.420873,[np.float64(203245.0)],203245.0
17883,-34.568623,-58.52575,[np.float64(6371119139.0)],6371119139.0
17884,-34.5678,-58.56879,[np.float64(6371120815.0)],6371120815.0
17885,-34.5671,-58.49566,[np.float64(206802.0)],206802.0
17886,-34.565103,-58.747582,[np.float64(6760102344.0)],6760102344.0
17887,-34.563595,-58.54109,[np.float64(6371120967.0)],6371120967.0
17888,-34.481582,-58.528045,[np.float64(6756118496.0)],6756118496.0
17889,-34.44242,-58.865312,[np.float64(6638108667.0)],6638108667.0
17890,-34.44098,-58.558375,[np.float64(6749112872.0)],6749112872.0
17891,-34.440937,-58.672645,[np.float64(6805120575.0)],6805120575.0
17892,-34.437632,-58.66703,[np.float64(6805134939.0)],6805134939.0
17893,-34.602167,-58.420827,[np.float64(201203.0)],201203.0
17894,-34.602097,-58.514887,[np.float64(201021.0)],201021.0
17895,-34.600177,-58.368753,[np.float64(20675.0)],20675.0
17896,-34.598907,-58.549282,[np.float64(6840130666.0)],6840130666.0
17897,-34.598907,-58.378723,[np.float64(20107.0)],20107.0
17898,-34.598673,-58.518505,[np.float64(2031678.0)],2031678.0
17899,-34.598527,-58.744332,[np.float64(6560126349.0)],6560126349.0
17900,-34.63967,-58.59013,[np.float64(6568121577.0)],6568121577.0
17901,-34.639222,-58.527673,[np.float64(206690.0)],206690.0
17902,-34.583698,-58.639365,[np.float64(6408126221.0)],6408126221.0
17903,-34.581708,-58.588262,[np.float64(6840121444.0)],6840121444.0
17904,-34.581635,-58.73726,[np.float64(6760130145.0)],6760130145.0
17905,-34.580185,-58.57617,[np.float64(6371127431.0)],6371127431.0
17906,-34.578043,-58.3862,[np.float64(205486.0)],205486.0
17907,-34.576655,-58.642625,[np.float64(6408129698.0)],6408129698.0
17908,-34.617572,-58.38588,[np.float64(20483.0)],20483.0
17909,-34.612362,-58.44057,[np.float64(2032597.0)],2032597.0
17910,-34.611568,-58.630365,[np.float64(6408107121.0)],6408107121.0
17911,-34.522832,-58.776505,[np.float64(6412128933.0)],6412128933.0
17912,-34.718142,-58.269615,[np.float64(6658111353.0)],6658111353.0
17913,-34.712812,-58.318525,[np.float64(6658117888.0)],6658117888.0
17914,-34.71184,-58.406677,[np.float64(6434126630.0)],6434126630.0
17915,-34.76863,-58.442867,[np.float64(6490133907.0)],6490133907.0
17916,-34.766957,-58.202805,[np.float64(691107849.0)],691107849.0
17917,-34.764957,-58.607035,[np.float64(6427119116.0)],6427119116.0
17918,-34.700987,-58.4283,[np.float64(6434129352.0)],6434129352.0
17919,-34.70052,-58.309163,[np.float64(635132612.0)],635132612.0
17920,-34.698647,-58.431528,[np.float64(6434126870.0)],6434126870.0
17921,-34.69829,-58.750658,[np.float64(6539115382.0)],6539115382.0
17922,-34.695443,-58.650827,[np.float64(6568132435.0)],6568132435.0
17923,-34.695313,-58.341498,[np.float64(635118151.0)],635118151.0
17924,-34.693892,-58.730452,[np.float64(6539122735.0)],6539122735.0
17925,-34.693868,-58.347837,[np.float64(635113006.0)],635113006.0
17926,-34.734182,-58.404257,[np.float64(6434108812.0)],6434108812.0
17927,-34.72987,-58.569932,[np.float64(6427131970.0)],6427131970.0
17928,-34.729267,-58.576097,[np.float64(6427127909.0)],6427127909.0
17929,-34.727845,-58.608845,[np.float64(6427128270.0)],6427128270.0
17930,-34.726712,-58.353952,[np.float64(6434124445.0)],6434124445.0
17931,-34.920525,-57.924437,[np.float64(6441128451.0)],6441128451.0
17932,-34.917547,-57.95983,[np.float64(6441132164.0)],6441132164.0
17933,-34.910705,-57.941495,[np.float64(6441132036.0)],6441132036.0
17934,-34.90081,-57.969215,[np.float64(6441107089.0)],6441107089.0
17935,-34.89846,-57.983322,[np.float64(6441114411.0)],6441114411.0
17936,-34.464193,-58.533915,[np.float64(6756111231.0)],6756111231.0
17937,-34.454505,-58.913652,[np.float64(6638135119.0)],6638135119.0
17938,-34.506257,-58.487323,[np.float64(6861117144.0)],6861117144.0
17939,-34.506107,-58.50948,[np.float64(6861122966.0)],6861122966.0
17940,-34.505738,-58.50615,[np.float64(6861134530.0)],6861134530.0
17941,-34.498307,-58.68744,[np.float64(6515113160.0)],6515113160.0
17942,-34.494045,-58.615583,[np.float64(6805115550.0)],6805115550.0
17943,-34.609035,-58.550827,[np.float64(6840127210.0)],6840127210.0
17944,-34.607712,-58.730505,[np.float64(6560104805.0)],6560104805.0
17945,-34.605925,-58.561522,[np.float64(6840116341.0)],6840116341.0
17946,-34.605042,-58.456278,[np.float64(201540.0)],201540.0
17947,-34.60441,-58.383682,[np.float64(205860.0)],205860.0
17948,-34.602697,-58.5523,[np.float64(6840129842.0)],6840129842.0
17949,-34.75118,-58.388433,[np.float64(6490130217.0)],6490130217.0
17950,-34.748665,-58.335147,[np.float64(6658106117.0)],6658106117.0
17951,-34.570907,-58.739733,[np.float64(6760109963.0)],6760109963.0
17952,-34.564037,-58.506367,[np.float64(205433.0)],205433.0
17953,-34.56327,-60.92395,[np.float64(641329.0)],641329.0
17954,-34.48757,-58.510843,[np.float64(6756129342.0)],6756129342.0
